Protein	Gene.ID	Gene	Status	CAFA
4568	Q9BTZ2	ENSG00000157326	DHRS4	Predicted mitochondrial	Da
4569	Q9BU61	ENSG00000178057	NDUFAF3	Known mitochondrial	Da
4570	Q9BU61	ENSG00000178057	NDUFAF3	Known mitochondrial	Da
4571	Q9BUA6	ENSG00000106436	MYL10	Predicted mitochondrial	Da
4572	Q9BUB7	ENSG00000175606	TMEM70	Known mitochondrial	Da
4573	Q9BUB7	ENSG00000175606	TMEM70	Known mitochondrial	Da
4574	Q9BUB7	ENSG00000175606	TMEM70	Known mitochondrial	Da
4582	Q9BUK6	ENSG00000125459	MSTO1	Known mitochondrial	Da
4583	Q9BUK6	ENSG00000125459	MSTO1	Known mitochondrial	Da
4584	Q9BUK6	ENSG00000125459	MSTO1	Known mitochondrial	Da
4585	Q9BUK6	ENSG00000125459	MSTO1	Known mitochondrial	Da
4586	Q9BUK6	ENSG00000125459	MSTO1	Known mitochondrial	Da
4587	Q9BUK6	ENSG00000125459	MSTO1	Known mitochondrial	Da
4588	Q9BUK6	ENSG00000125459	MSTO1	Known mitochondrial	Da
4589	Q9BUP0	ENSG00000115468	EFHD1	Known mitochondrial	Da
4590	Q9BUP0	ENSG00000115468	EFHD1	Known mitochondrial	Da
4591	Q9BUR5	ENSG00000184831	APOO	Known mitochondrial	Da
4592	Q9BUR5	ENSG00000184831	APOO	Known mitochondrial	Da
4600	Q9BV47	ENSG00000133878	DUSP26	Predicted mitochondrial	Da
4601	Q9BV47	ENSG00000133878	DUSP26	Predicted mitochondrial	Da
4602	Q9BV79	ENSG00000116353	MECR	Known mitochondrial	Da
4603	Q9BV79	ENSG00000116353	MECR	Known mitochondrial	Da
4605	Q9BVS5	ENSG00000171103	TRMT61B	Known mitochondrial	Da
4606	Q9BVV7	ENSG00000075336	TIMM21	Known mitochondrial	Da
4608	Q9BW91	ENSG00000170502	NUDT9	Known mitochondrial	Da
4609	Q9BW91	ENSG00000170502	NUDT9	Known mitochondrial	Da
4612	Q9BWH2	ENSG00000165775	FUNDC2	Predicted mitochondrial	Da
4613	Q9BWM7	ENSG00000107819	SFXN3	Known mitochondrial	Da
4614	Q9BX68	ENSG00000137133	HINT2	Known mitochondrial	Da
4615	Q9BXF6	ENSG00000135631	RAB11FIP5	Known mitochondrial	Da
4616	Q9BXH1	ENSG00000105327	BBC3	Known mitochondrial	Da
4617	Q9BXH1	ENSG00000105327	BBC3	Known mitochondrial	Da
4618	Q9BXI2	ENSG00000120329	SLC25A2	Known mitochondrial	Da
4619	Q9BXK5	ENSG00000099968	BCL2L13	Predicted mitochondrial	Da
4620	Q9BXK5	ENSG00000099968	BCL2L13	Predicted mitochondrial	Da
4621	Q9BXK5	ENSG00000099968	BCL2L13	Predicted mitochondrial	Da
4622	Q9BXM7	ENSG00000158828	PINK1	Known mitochondrial	Da
4623	Q9BXM7	ENSG00000158828	PINK1	Known mitochondrial	Da
4624	Q9BXR0	ENSG00000213339	QTRT1	Known mitochondrial	Da
4625	Q9BXR0	ENSG00000213339	QTRT1	Known mitochondrial	Da
4628	Q9BYC2	ENSG00000198754	OXCT2	Known mitochondrial	Da
4630	Q9BYC9	ENSG00000242485	MRPL20	Known mitochondrial	Da
4631	Q9BYC9	ENSG00000242485	MRPL20	Known mitochondrial	Da
4632	Q9BYD1	ENSG00000172172	MRPL13	Known mitochondrial	Da
4633	Q9BYD2	ENSG00000143436	MRPL9	Known mitochondrial	Da
4634	Q9BYD3	ENSG00000105364	MRPL4	Known mitochondrial	Da
4635	Q9BYD3	ENSG00000105364	MRPL4	Known mitochondrial	Da
4636	Q9BYD6	ENSG00000169288	MRPL1	Known mitochondrial	Da
4637	Q9BYK8	ENSG00000130589	HELZ2	Predicted mitochondrial	Da
4638	Q9BYK8	ENSG00000130589	HELZ2	Predicted mitochondrial	Da
4639	Q9BYK8	ENSG00000130589	HELZ2	Predicted mitochondrial	Da
4640	Q9BYN8	ENSG00000125901	MRPS26	Known mitochondrial	Da
4642	Q9BYV1	ENSG00000113492	AGXT2	Known mitochondrial	Da
4643	Q9BYV1	ENSG00000113492	AGXT2	Known mitochondrial	Da
4644	Q9BYV7	ENSG00000197580	BCO2	Known mitochondrial	Da
4645	Q9BYV7	ENSG00000197580	BCO2	Known mitochondrial	Da
4646	Q9BYV7	ENSG00000197580	BCO2	Known mitochondrial	Da
4647	Q9BYV7	ENSG00000197580	BCO2	Known mitochondrial	Da
4648	Q9BYV7	ENSG00000197580	BCO2	Known mitochondrial	Da
4649	Q9BZ23	ENSG00000125779	PANK2	Known mitochondrial	Da
4650	Q9BZ23	ENSG00000125779	PANK2	Known mitochondrial	Da
4651	Q9BZ23	ENSG00000125779	PANK2	Known mitochondrial	Da
4652	Q9BZ23	ENSG00000125779	PANK2	Known mitochondrial	Da
4653	Q9BZE1	ENSG00000116221	MRPL37	Known mitochondrial	Da
4656	Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial	Da
4657	Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial	Da
4658	Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial	Da
4659	Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial	Da
4660	Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial	Da
4661	Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial	Da
4662	Q9GZT3	ENSG00000119705	SLIRP	Known mitochondrial	Da
4663	Q9GZT3	ENSG00000119705	SLIRP	Known mitochondrial	Da
4664	Q9GZT6	ENSG00000137500	CCDC90B	Known mitochondrial	Da
4665	Q9GZT6	ENSG00000137500	CCDC90B	Known mitochondrial	Da
4666	Q9GZT6	ENSG00000137500	CCDC90B	Known mitochondrial	Da
4667	Q9GZT8	ENSG00000196290	NIF3L1	Known mitochondrial	Da
4668	Q9GZT8	ENSG00000196290	NIF3L1	Known mitochondrial	Da
4669	Q9GZT8	ENSG00000196290	NIF3L1	Known mitochondrial	Da
4670	Q9GZY4	ENSG00000106603	COA1	Known mitochondrial	Da
4671	Q9GZY8	ENSG00000168958	MFF	Known mitochondrial	Da
4672	Q9GZY8	ENSG00000168958	MFF	Known mitochondrial	Da
4673	Q9GZY8	ENSG00000168958	MFF	Known mitochondrial	Da
4674	Q9GZY8	ENSG00000168958	MFF	Known mitochondrial	Da
4675	Q9GZY8	ENSG00000168958	MFF	Known mitochondrial	Da
4676	Q9H015	ENSG00000197208	SLC22A4	Known mitochondrial	Da
4680	Q9H061	ENSG00000171202	TMEM126A	Known mitochondrial	Da
4681	Q9H061	ENSG00000171202	TMEM126A	Known mitochondrial	Da
4687	Q9H0C2	ENSG00000151475	SLC25A31	Known mitochondrial	Da
4689	Q9H0R6	ENSG00000130348	QRSL1	Known mitochondrial	Da
4690	Q9H0R6	ENSG00000130348	QRSL1	Known mitochondrial	Da
4691	Q9H0U6	ENSG00000112110	MRPL18	Known mitochondrial	Da
4694	Q9H1K1	ENSG00000136003	ISCU	Known mitochondrial	Da
4695	Q9H1K1	ENSG00000136003	ISCU	Known mitochondrial	Da
4697	Q9H1N7	ENSG00000124786	SLC35B3	Predicted mitochondrial	Da
4698	Q9H1N7	ENSG00000124786	SLC35B3	Predicted mitochondrial	Da
4699	Q9H1N7	ENSG00000124786	SLC35B3	Predicted mitochondrial	Da
4701	Q9H244	ENSG00000169313	P2RY12	Known mitochondrial	Da
4702	Q9H2D1	ENSG00000164933	SLC25A32	Known mitochondrial	Da
4703	Q9H2K0	ENSG00000122033	MTIF3	Known mitochondrial	Da
4704	Q9H2U2	ENSG00000138777	PPA2	Known mitochondrial	Da
4705	Q9H2U2	ENSG00000138777	PPA2	Known mitochondrial	Da
4706	Q9H2U2	ENSG00000138777	PPA2	Known mitochondrial	Da
4707	Q9H2U2	ENSG00000138777	PPA2	Known mitochondrial	Da
4708	Q9H2U2	ENSG00000138777	PPA2	Known mitochondrial	Da
4709	Q9H2V7	ENSG00000169682	SPNS1	Known mitochondrial	Da
4710	Q9H2V7	ENSG00000169682	SPNS1	Known mitochondrial	Da
4711	Q9H2V7	ENSG00000169682	SPNS1	Known mitochondrial	Da
4712	Q9H2V7	ENSG00000169682	SPNS1	Known mitochondrial	Da
4713	Q9H2V7	ENSG00000169682	SPNS1	Known mitochondrial	Da
4714	Q9H2W6	ENSG00000259494	MRPL46	Known mitochondrial	Da
4715	Q9H300	ENSG00000175193	PARL	Known mitochondrial	Da
4716	Q9H300	ENSG00000175193	PARL	Known mitochondrial	Da
4717	Q9H3H1	ENSG00000043514	TRIT1	Known mitochondrial	Da
4718	Q9H3H1	ENSG00000043514	TRIT1	Known mitochondrial	Da
4719	Q9H3H1	ENSG00000043514	TRIT1	Known mitochondrial	Da
4720	Q9H3H1	ENSG00000043514	TRIT1	Known mitochondrial	Da
4721	Q9H3H1	ENSG00000043514	TRIT1	Known mitochondrial	Da
4722	Q9H3H1	ENSG00000043514	TRIT1	Known mitochondrial	Da
4725	Q9H3K2	ENSG00000165678	GHITM	Known mitochondrial	Da
4726	Q9H3L0	ENSG00000168288	MMADHC	Known mitochondrial	Da
4727	Q9H3P7	ENSG00000182827	ACBD3	Known mitochondrial	Da
4728	Q9H3Z4	ENSG00000101152	DNAJC5	Predicted mitochondrial	Da
4729	Q9H3Z4	ENSG00000101152	DNAJC5	Predicted mitochondrial	Da
4730	Q9H4A6	ENSG00000113384	GOLPH3	Known mitochondrial	Da
4731	Q9H4B0	ENSG00000128694	OSGEPL1	Known mitochondrial	Da
4732	Q9H4B0	ENSG00000128694	OSGEPL1	Known mitochondrial	Da
4733	Q9H4B0	ENSG00000128694	OSGEPL1	Known mitochondrial	Da
4736	Q9H4I9	ENSG00000183172	SMDT1	Known mitochondrial	Da
4737	Q9H4K7	ENSG00000101181	MTG2	Known mitochondrial	Da
4738	Q9H4K7	ENSG00000101181	MTG2	Known mitochondrial	Da
4739	Q9H596	ENSG00000189037	DUSP21	Known mitochondrial	Da
4740	Q9H5Q4	ENSG00000162851	TFB2M	Known mitochondrial	Da
4741	Q9H611	ENSG00000140451	PIF1	Known mitochondrial	Da
4742	Q9H611	ENSG00000140451	PIF1	Known mitochondrial	Da
4743	Q9H611	ENSG00000140451	PIF1	Known mitochondrial	Da
4744	Q9H611	ENSG00000140451	PIF1	Known mitochondrial	Da
4752	Q9H7H0	ENSG00000165792	METTL17	Predicted mitochondrial	Da
4753	Q9H7H0	ENSG00000165792	METTL17	Predicted mitochondrial	Da
4754	Q9H7H0	ENSG00000165792	METTL17	Predicted mitochondrial	Da
4755	Q9H7Z7	ENSG00000148334	PTGES2	Known mitochondrial	Da
4758	Q9H845	ENSG00000177646	ACAD9	Known mitochondrial	Da
4765	Q9H902	ENSG00000068615	REEP1	Known mitochondrial	Da
4766	Q9H902	ENSG00000068615	REEP1	Known mitochondrial	Da
4767	Q9H902	ENSG00000068615	REEP1	Known mitochondrial	Da
4768	Q9H902	ENSG00000068615	REEP1	Known mitochondrial	Da
4769	Q9H903	ENSG00000163738	MTHFD2L	Known mitochondrial	Da
4770	Q9H903	ENSG00000163738	MTHFD2L	Known mitochondrial	Da
4771	Q9H903	ENSG00000163738	MTHFD2L	Known mitochondrial	Da
4772	Q9H903	ENSG00000163738	MTHFD2L	Known mitochondrial	Da
4773	Q9H903	ENSG00000163738	MTHFD2L	Known mitochondrial	Da
4774	Q9H936	ENSG00000177542	SLC25A22	Known mitochondrial	Da
4775	Q9H974	ENSG00000151576	QTRT2	Known mitochondrial	Da
4776	Q9H974	ENSG00000151576	QTRT2	Known mitochondrial	Da
4777	Q9H974	ENSG00000151576	QTRT2	Known mitochondrial	Da
4778	Q9H974	ENSG00000151576	QTRT2	Known mitochondrial	Da
4779	Q9H9B4	ENSG00000164466	SFXN1	Known mitochondrial	Da
4780	Q9H9J2	ENSG00000135900	MRPL44	Known mitochondrial	Da
4783	Q9H9P8	ENSG00000087299	L2HGDH	Known mitochondrial	Da
4784	Q9H9P8	ENSG00000087299	L2HGDH	Known mitochondrial	Da
4788	Q9HAC7	ENSG00000175600	SUGCT	Known mitochondrial	Da
4789	Q9HAC7	ENSG00000175600	SUGCT	Known mitochondrial	Da
4790	Q9HAC7	ENSG00000175600	SUGCT	Known mitochondrial	Da
4791	Q9HAC7	ENSG00000175600	SUGCT	Known mitochondrial	Da
4797	Q9HAV7	ENSG00000109519	GRPEL1	Known mitochondrial	Da
4798	Q9HB07	ENSG00000139637	C12orf10	Known mitochondrial	Da
4799	Q9HBH1	ENSG00000258429	PDF	Known mitochondrial	Da
4800	Q9HBH5	ENSG00000240857	RDH14	Predicted mitochondrial	Da
4802	Q9HC21	ENSG00000125454	SLC25A19	Known mitochondrial	Da
4803	Q9HC21	ENSG00000125454	SLC25A19	Known mitochondrial	Da
4805	Q9HC38	ENSG00000167699	GLOD4	Known mitochondrial	Da
4806	Q9HC38	ENSG00000167699	GLOD4	Known mitochondrial	Da
4807	Q9HC38	ENSG00000167699	GLOD4	Known mitochondrial	Da
4808	Q9HC96	ENSG00000142330	CAPN10	Known mitochondrial	Da
4809	Q9HC96	ENSG00000142330	CAPN10	Known mitochondrial	Da
4810	Q9HC96	ENSG00000142330	CAPN10	Known mitochondrial	Da
4811	Q9HC96	ENSG00000142330	CAPN10	Known mitochondrial	Da
4812	Q9HC96	ENSG00000142330	CAPN10	Known mitochondrial	Da
4813	Q9HC96	ENSG00000142330	CAPN10	Known mitochondrial	Da
4814	Q9HC96	ENSG00000142330	CAPN10	Known mitochondrial	Da
4815	Q9HC96	ENSG00000142330	CAPN10	Known mitochondrial	Da
4816	Q9HCC0	ENSG00000131844	MCCC2	Known mitochondrial	Da
4817	Q9HCC0	ENSG00000131844	MCCC2	Known mitochondrial	Da
4822	Q9HCE7	ENSG00000198742	SMURF1	Known mitochondrial	Da
4823	Q9HCE7	ENSG00000198742	SMURF1	Known mitochondrial	Da
4824	Q9HCL2	ENSG00000119927	GPAM	Known mitochondrial	Da
4825	Q9HCN2	ENSG00000120471	TP53AIP1	Known mitochondrial	Da
4826	Q9HCN2	ENSG00000120471	TP53AIP1	Known mitochondrial	Da
4827	Q9HCN2	ENSG00000120471	TP53AIP1	Known mitochondrial	Da
4828	Q9HCN2	ENSG00000120471	TP53AIP1	Known mitochondrial	Da
4829	Q9HD23	ENSG00000124532	MRS2	Known mitochondrial	Da
4830	Q9HD23	ENSG00000124532	MRS2	Known mitochondrial	Da
4831	Q9HD23	ENSG00000124532	MRS2	Known mitochondrial	Da
4832	Q9HD23	ENSG00000124532	MRS2	Known mitochondrial	Da
4833	Q9HD33	ENSG00000136522	MRPL47	Known mitochondrial	Da
4834	Q9HD33	ENSG00000136522	MRPL47	Known mitochondrial	Da
4835	Q9HD33	ENSG00000136522	MRPL47	Known mitochondrial	Da
4836	Q9HD34	ENSG00000214113	LYRM4	Known mitochondrial	Da
4837	Q9NNW7	ENSG00000184470	TXNRD2	Known mitochondrial	Da
4838	Q9NNW7	ENSG00000184470	TXNRD2	Known mitochondrial	Da
4839	Q9NNW7	ENSG00000184470	TXNRD2	Known mitochondrial	Da
4840	Q9NNW7	ENSG00000184470	TXNRD2	Known mitochondrial	Da
4842	Q9NP58	ENSG00000115657	ABCB6	Known mitochondrial	Da
4843	Q9NP58	ENSG00000115657	ABCB6	Known mitochondrial	Da
4844	Q9NP80	ENSG00000135241	PNPLA8	Known mitochondrial	Da
4845	Q9NP80	ENSG00000135241	PNPLA8	Known mitochondrial	Da
4846	Q9NP80	ENSG00000135241	PNPLA8	Known mitochondrial	Da
4847	Q9NP81	ENSG00000104835	SARS2	Known mitochondrial	Da
4848	Q9NP81	ENSG00000104835	SARS2	Known mitochondrial	Da
4849	Q9NP92	ENSG00000112996	MRPS30	Known mitochondrial	Da
4850	Q9NPB1	ENSG00000205309	NT5M	Known mitochondrial	Da
4854	Q9NPH0	ENSG00000162836	ACP6	Known mitochondrial	Da
4855	Q9NPH0	ENSG00000162836	ACP6	Known mitochondrial	Da
4856	Q9NPH5	ENSG00000086991	NOX4	Known mitochondrial	Da
4857	Q9NPH5	ENSG00000086991	NOX4	Known mitochondrial	Da
4858	Q9NPH5	ENSG00000086991	NOX4	Known mitochondrial	Da
4859	Q9NPH5	ENSG00000086991	NOX4	Known mitochondrial	Da
4860	Q9NPH5	ENSG00000086991	NOX4	Known mitochondrial	Da
4861	Q9NPH5	ENSG00000086991	NOX4	Known mitochondrial	Da
4862	Q9NPH5	ENSG00000086991	NOX4	Known mitochondrial	Da
4863	Q9NPH5	ENSG00000086991	NOX4	Known mitochondrial	Da
4864	Q9NPH5	ENSG00000086991	NOX4	Known mitochondrial	Da
4865	Q9NPJ3	ENSG00000112304	ACOT13	Predicted mitochondrial	Da
4866	Q9NPJ3	ENSG00000112304	ACOT13	Predicted mitochondrial	Da
4867	Q9NPL8	ENSG00000113845	TIMMDC1	Known mitochondrial	Da
4868	Q9NQ50	ENSG00000185608	MRPL40	Known mitochondrial	Da
4869	Q9NQG6	ENSG00000100335	MIEF1	Known mitochondrial	Da
4870	Q9NQG6	ENSG00000100335	MIEF1	Known mitochondrial	Da
4871	Q9NQH7	ENSG00000196236	XPNPEP3	Known mitochondrial	Da
4872	Q9NQH7	ENSG00000196236	XPNPEP3	Known mitochondrial	Da
4873	Q9NQH7	ENSG00000196236	XPNPEP3	Known mitochondrial	Da
4874	Q9NQH7	ENSG00000196236	XPNPEP3	Known mitochondrial	Da
4875	Q9NQH7	ENSG00000196236	XPNPEP3	Known mitochondrial	Da
4876	Q9NQR4	ENSG00000114021	NIT2	Predicted mitochondrial	Da
4878	Q9NR28	ENSG00000184047	DIABLO	Known mitochondrial	Da
4879	Q9NR28	ENSG00000184047	DIABLO	Known mitochondrial	Da
4880	Q9NR28	ENSG00000184047	DIABLO	Known mitochondrial	Da
4881	Q9NR71	ENSG00000188611	ASAH2	Known mitochondrial	Da
4882	Q9NR71	ENSG00000188611	ASAH2	Known mitochondrial	Da
4883	Q9NR77	ENSG00000176894	PXMP2	Predicted mitochondrial	Da
4884	Q9NRF8	ENSG00000047230	CTPS2	Predicted mitochondrial	Da
4885	Q9NRG7	ENSG00000100445	SDR39U1	Predicted mitochondrial	Da
4886	Q9NRG7	ENSG00000100445	SDR39U1	Predicted mitochondrial	Da
4887	Q9NRG7	ENSG00000100445	SDR39U1	Predicted mitochondrial	Da
4888	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4889	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4890	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4891	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4892	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4893	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4894	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4895	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4896	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4897	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4898	Q9NRI5	ENSG00000162946	DISC1	Known mitochondrial	Da
4899	Q9NRK6	ENSG00000135776	ABCB10	Known mitochondrial	Da
4900	Q9NRP2	ENSG00000103121	CMC2	Known mitochondrial	Da
4902	Q9NRV9	ENSG00000013583	HEBP1	Known mitochondrial	Da
4903	Q9NRX2	ENSG00000158042	MRPL17	Known mitochondrial	Da
4905	Q9NRZ5	ENSG00000026652	AGPAT4	Predicted mitochondrial	Da
4906	Q9NRZ5	ENSG00000026652	AGPAT4	Predicted mitochondrial	Da
4907	Q9NS18	ENSG00000023572	GLRX2	Known mitochondrial	Da
4908	Q9NS18	ENSG00000023572	GLRX2	Known mitochondrial	Da
4909	Q9NS69	ENSG00000100216	TOMM22	Known mitochondrial	Da
4910	Q9NSE4	ENSG00000067704	IARS2	Known mitochondrial	Da
4911	Q9NSK7	ENSG00000131943	C19orf12	Known mitochondrial	Da
4912	Q9NSK7	ENSG00000131943	C19orf12	Known mitochondrial	Da
4913	Q9NSK7	ENSG00000131943	C19orf12	Known mitochondrial	Da
4914	Q9NSK7	ENSG00000131943	C19orf12	Known mitochondrial	Da
4915	Q9NTG7	ENSG00000142082	SIRT3	Known mitochondrial	Da
4916	Q9NTG7	ENSG00000142082	SIRT3	Known mitochondrial	Da
4917	Q9NTK1	ENSG00000165507	C10orf10	Predicted mitochondrial	Da
4918	Q9NTX5	ENSG00000093144	ECHDC1	Known mitochondrial	Da
4919	Q9NTX5	ENSG00000093144	ECHDC1	Known mitochondrial	Da
4920	Q9NTX5	ENSG00000093144	ECHDC1	Known mitochondrial	Da
4921	Q9NTX5	ENSG00000093144	ECHDC1	Known mitochondrial	Da
4922	Q9NTX5	ENSG00000093144	ECHDC1	Known mitochondrial	Da
4923	Q9NTX5	ENSG00000093144	ECHDC1	Known mitochondrial	Da
4925	Q9NUB1	ENSG00000154930	ACSS1	Known mitochondrial	Da
4926	Q9NUB1	ENSG00000154930	ACSS1	Known mitochondrial	Da
4927	Q9NUB1	ENSG00000154930	ACSS1	Known mitochondrial	Da
4928	Q9NUB1	ENSG00000154930	ACSS1	Known mitochondrial	Da
4929	Q9NUJ1	ENSG00000144827	ABHD10	Known mitochondrial	Da
4930	Q9NUJ1	ENSG00000144827	ABHD10	Known mitochondrial	Da
4931	Q9NUJ1	ENSG00000144827	ABHD10	Known mitochondrial	Da
4932	Q9NUL7	ENSG00000182810	DDX28	Known mitochondrial	Da
4933	Q9NUQ2	ENSG00000155189	AGPAT5	Known mitochondrial	Da
4934	Q9NUT2	ENSG00000197150	ABCB8	Known mitochondrial	Da
4935	Q9NUT2	ENSG00000197150	ABCB8	Known mitochondrial	Da
4936	Q9NUT2	ENSG00000197150	ABCB8	Known mitochondrial	Da
4937	Q9NUT2	ENSG00000197150	ABCB8	Known mitochondrial	Da
4938	Q9NUT2	ENSG00000197150	ABCB8	Known mitochondrial	Da
4939	Q9NVA1	ENSG00000101019	UQCC1	Known mitochondrial	Da
4940	Q9NVA1	ENSG00000101019	UQCC1	Known mitochondrial	Da
4941	Q9NVA1	ENSG00000101019	UQCC1	Known mitochondrial	Da
4942	Q9NVA1	ENSG00000101019	UQCC1	Known mitochondrial	Da
4943	Q9NVA1	ENSG00000101019	UQCC1	Known mitochondrial	Da
4950	Q9NVH1	ENSG00000007923	DNAJC11	Known mitochondrial	Da
4951	Q9NVH1	ENSG00000007923	DNAJC11	Known mitochondrial	Da
4952	Q9NVH1	ENSG00000007923	DNAJC11	Known mitochondrial	Da
4953	Q9NVH6	ENSG00000185973	TMLHE	Known mitochondrial	Da
4954	Q9NVH6	ENSG00000185973	TMLHE	Known mitochondrial	Da
4955	Q9NVH6	ENSG00000185973	TMLHE	Known mitochondrial	Da
4956	Q9NVH6	ENSG00000185973	TMLHE	Known mitochondrial	Da
4957	Q9NVH6	ENSG00000185973	TMLHE	Known mitochondrial	Da
4958	Q9NVH6	ENSG00000185973	TMLHE	Known mitochondrial	Da
4959	Q9NVH6	ENSG00000185973	TMLHE	Known mitochondrial	Da
4960	Q9NVH6	ENSG00000185973	TMLHE	Known mitochondrial	Da
4961	Q9NVI7	ENSG00000197785	ATAD3A	Known mitochondrial	Da
4962	Q9NVI7	ENSG00000197785	ATAD3A	Known mitochondrial	Da
4963	Q9NVI7	ENSG00000197785	ATAD3A	Known mitochondrial	Da
4964	Q9NVK5	ENSG00000111790	FGFR1OP2	Predicted mitochondrial	Da
4965	Q9NVK5	ENSG00000111790	FGFR1OP2	Predicted mitochondrial	Da
4966	Q9NVK5	ENSG00000111790	FGFR1OP2	Predicted mitochondrial	Da
4967	Q9NVS2	ENSG00000096080	MRPS18A	Known mitochondrial	Da
4968	Q9NVS2	ENSG00000096080	MRPS18A	Known mitochondrial	Da
4969	Q9NVS2	ENSG00000096080	MRPS18A	Known mitochondrial	Da
4970	Q9NVS9	ENSG00000108439	PNPO	Known mitochondrial	Da
4971	Q9NVS9	ENSG00000108439	PNPO	Known mitochondrial	Da
4972	Q9NVS9	ENSG00000108439	PNPO	Known mitochondrial	Da
4973	Q9NVS9	ENSG00000108439	PNPO	Known mitochondrial	Da
4976	Q9NVV4	ENSG00000107951	MTPAP	Known mitochondrial	Da
4977	Q9NVV4	ENSG00000107951	MTPAP	Known mitochondrial	Da
4984	Q9NWB6	ENSG00000134884	ARGLU1	Predicted mitochondrial	Da
4985	Q9NWB6	ENSG00000134884	ARGLU1	Predicted mitochondrial	Da
4986	Q9NWB6	ENSG00000134884	ARGLU1	Predicted mitochondrial	Da
4990	Q9NWR8	ENSG00000005059	MCUB	Known mitochondrial	Da
4991	Q9NWS8	ENSG00000155906	RMND1	Known mitochondrial	Da
4992	Q9NWS8	ENSG00000155906	RMND1	Known mitochondrial	Da
4993	Q9NWS8	ENSG00000155906	RMND1	Known mitochondrial	Da
4994	Q9NWT8	ENSG00000175756	AURKAIP1	Known mitochondrial	Da
4995	Q9NWU1	ENSG00000151093	OXSM	Known mitochondrial	Da
4996	Q9NWU1	ENSG00000151093	OXSM	Known mitochondrial	Da
4997	Q9NWU5	ENSG00000082515	MRPL22	Known mitochondrial	Da
4998	Q9NWU5	ENSG00000082515	MRPL22	Known mitochondrial	Da
4999	Q9NWU5	ENSG00000082515	MRPL22	Known mitochondrial	Da
5000	Q9NWX6	ENSG00000113272	THG1L	Known mitochondrial	Da
5002	Q9NX09	ENSG00000168209	DDIT4	Known mitochondrial	Da
5003	Q9NX14	ENSG00000147123	NDUFB11	Known mitochondrial	Da
5004	Q9NX14	ENSG00000147123	NDUFB11	Known mitochondrial	Da
5005	Q9NX18	ENSG00000167985	SDHAF2	Known mitochondrial	Da
5006	Q9NX20	ENSG00000166902	MRPL16	Known mitochondrial	Da
5008	Q9NX40	ENSG00000109180	OCIAD1	Known mitochondrial	Da
5009	Q9NX40	ENSG00000109180	OCIAD1	Known mitochondrial	Da
5010	Q9NX40	ENSG00000109180	OCIAD1	Known mitochondrial	Da
5011	Q9NX40	ENSG00000109180	OCIAD1	Known mitochondrial	Da
5012	Q9NX46	ENSG00000116863	ADPRHL2	Known mitochondrial	Da
5013	Q9NX47	ENSG00000198060	Mar-05	Known mitochondrial	Da
5014	Q9NX63	ENSG00000106554	CHCHD3	Known mitochondrial	Da
5015	Q9NX74	ENSG00000167264	DUS2	Predicted mitochondrial	Da
5016	Q9NXA8	ENSG00000124523	SIRT5	Known mitochondrial	Da
5017	Q9NXA8	ENSG00000124523	SIRT5	Known mitochondrial	Da
5018	Q9NXA8	ENSG00000124523	SIRT5	Known mitochondrial	Da
5019	Q9NXA8	ENSG00000124523	SIRT5	Known mitochondrial	Da
5024	Q9NYK5	ENSG00000154719	MRPL39	Known mitochondrial	Da
5025	Q9NYK5	ENSG00000154719	MRPL39	Known mitochondrial	Da
5026	Q9NYL4	ENSG00000134285	FKBP11	Predicted mitochondrial	Da
5027	Q9NYL4	ENSG00000134285	FKBP11	Predicted mitochondrial	Da
5028	Q9NYY8	ENSG00000118246	FASTKD2	Known mitochondrial	Da
5029	Q9NYY8	ENSG00000118246	FASTKD2	Known mitochondrial	Da
5033	Q9NZ45	ENSG00000122873	CISD1	Known mitochondrial	Da
5034	Q9NZA1	ENSG00000112782	CLIC5	Known mitochondrial	Da
5035	Q9NZA1	ENSG00000112782	CLIC5	Known mitochondrial	Da
5036	Q9NZA1	ENSG00000112782	CLIC5	Known mitochondrial	Da
5037	Q9NZB8	ENSG00000124615	MOCS1	Known mitochondrial	Da
5038	Q9NZB8	ENSG00000124615	MOCS1	Known mitochondrial	Da
5039	Q9NZB8	ENSG00000124615	MOCS1	Known mitochondrial	Da
5040	Q9NZB8	ENSG00000124615	MOCS1	Known mitochondrial	Da
